playerID,blocks,oPointsScored,drops,yds_per_att,o_pct,ovd,throwaways,hockeyAssists,yardsReceived,yardsThrown,pulls,yds_per_catch,huck_pct,assists,goals,hucksAttempted,catches,d_pct,turnovers,cluster
khunter,0.0,0.0,0.0,6.166666666666667,0.6020587118759417,0.0,1.0,0.5,9.5,33.5,7.0,6.875,1.0,0.5,0.0,0.5,2.5,0.17391304347826086,1.0,0
kjay,0.16666666666666666,1.6666666666666667,0.1111111111111111,6.03134479717813,0.5357142857142857,0.37037037037037035,0.4444444444444444,0.3333333333333333,39.0,60.22222222222222,1.1666666666666667,7.57664991931519,0.6666666666666666,0.5555555555555556,0.6111111111111112,0.16666666666666666,6.444444444444445,0.20318725099601595,0.5555555555555556,0
kjohnson1,0.16666666666666666,1.3333333333333333,0.0,3.540611220564781,0.7272727272727273,0.36363636363636365,1.3333333333333333,0.0,12.333333333333334,54.166666666666664,9.166666666666666,0.6254939096850861,0.5,0.5,0.16666666666666666,1.0,12.5,0.1891891891891892,1.3333333333333333,0
kjohnson2,0.125,0.0,0.0625,2.7,0.0,0.0,0.125,0.125,21.625,3.9375,0.0,12.340476190476192,0.0,0.0625,0.25,0.0,2.0,0.21739130434782608,0.1875,4
kjohnson3,0.2222222222222222,0.0,0.0,0.5238095238095238,0.6020587118759417,0.0,0.0,0.0,17.11111111111111,0.4444444444444444,0.0,9.119047619047619,0.0,0.0,0.4444444444444444,0.0,1.6666666666666667,0.27927927927927926,0.0,4
kkawaguch,1.5,0.0,0.0,2.4615384615384617,0.6020587118759417,0.0,0.0,0.0,55.5,16.0,0.0,8.538461538461538,1.0,1.0,0.5,0.5,6.5,0.5,0.0,0
kkoo,1.2307692307692308,7.538461538461538,0.3076923076923077,7.432389212627173,0.620253164556962,0.7480916030534351,1.3846153846153846,1.6153846153846154,161.46153846153845,141.15384615384616,1.3846153846153846,10.57367247161113,0.7,2.076923076923077,1.5384615384615385,0.7692307692307693,18.0,0.25384615384615383,1.6923076923076923,2
klaneiii,0.1,8.35,0.25,6.009665934622776,0.6325757575757576,0.893048128342246,0.6,1.6,87.75,125.0,0.9,4.63772699073802,0.7777777777777777,1.3,0.7,0.45,19.05,0.2631578947368421,0.85,2
klaurence,0.85,11.0,0.2,8.363666517620617,0.6214689265536724,0.9565217391304348,1.3,1.4,222.0,123.65,0.0,12.361641445311168,0.6842105263157895,2.3,2.15,1.9,17.55,0.15384615384615385,1.5,2
kmarcus,0.0,9.5,0.0,8.785833333333333,0.59375,1.0,3.5,0.5,172.5,338.0,0.0,5.630681818181818,0.5,5.0,1.5,7.0,30.0,0.251241912246431,3.5,3
